snapped_at,price,market_cap,total_volume
2021-07-14 00:00:00 UTC,1944.3950166372085,227135827760.92883,18210922217.703205
2021-07-15 00:00:00 UTC,1997.6633136705987,232939479730.00745,20007437042.5854
2021-07-16 00:00:00 UTC,1910.7269516309964,223534356736.75906,17978198759.76909
2021-07-17 00:00:00 UTC,1874.2002496808186,218477848474.5608,17448403933.724445
2021-07-18 00:00:00 UTC,1899.8427500663568,221838551362.95905,14920352990.216908
2021-07-19 00:00:00 UTC,1905.723382843169,222305469349.28598,15355055465.803198
2021-07-20 00:00:00 UTC,1824.929392091902,214106247241.3399,15768554506.425838
2021-07-21 00:00:00 UTC,1794.973425186835,209392844466.0158,20634025154.91444
2021-07-22 00:00:00 UTC,2003.7239214521073,233005814487.5354,25849497421.028152
2021-07-23 00:00:00 UTC,2027.5334479167045,236554595198.76672,21655718476.41885
2021-07-24 00:00:00 UTC,2117.154607794504,247068794868.14566,20760571836.05241
2021-07-25 00:00:00 UTC,2183.627414557696,255023351844.8617,19333415460.111233
2021-07-26 00:00:00 UTC,2209.4993601030114,258067996305.1722,16557827418.503304
2021-07-27 00:00:00 UTC,2230.212067673471,261543645427.02673,35197538271.146904
2021-07-28 00:00:00 UTC,2292.579636803809,267339757878.51932,28862032737.553215
2021-07-29 00:00:00 UTC,2299.689405936291,268838784855.6686,23171592869.594303
2021-07-30 00:00:00 UTC,2383.443259961735,278785893426.22424,18266719970.961597
2021-07-31 00:00:00 UTC,2462.3999826480103,287344044145.01373,24040211451.365524
2021-08-01 00:00:00 UTC,2541.674599365905,297505707149.10004,21579519281.279892
2021-08-02 00:00:00 UTC,2555.408178513038,297290528238.90314,25689002090.279446
2021-08-03 00:00:00 UTC,2611.6730699481845,306483554365.1923,26664958251.58228
2021-08-04 00:00:00 UTC,2521.268474889094,294760000421.45154,26304380467.43418
2021-08-05 00:00:00 UTC,2724.5322427136302,319613239659.44226,29356647318.25012
2021-08-06 00:00:00 UTC,2821.649692746136,330223699956.3277,37970347683.56547
2021-08-07 00:00:00 UTC,2888.7322742752317,337961452767.8669,30876444992.275696
2021-08-08 00:00:00 UTC,3151.2175169176753,368235028077.73975,38870720439.186905
2021-08-09 00:00:00 UTC,3012.3085592702105,352872000029.7298,34209269717.32262
2021-08-10 00:00:00 UTC,3163.0646551948857,363242219000.13837,38510599666.551865
2021-08-11 00:00:00 UTC,3147.842995401753,368146417310.3951,30456934757.02111
2021-08-12 00:00:00 UTC,3166.6472179679286,371120421692.36896,28540625893.874588
2021-08-13 00:00:00 UTC,3048.4126816864195,356667351344.9034,28111908833.730755
2021-08-14 00:00:00 UTC,3323.19799054098,387650495386.42346,25989682658.6423
2021-08-15 00:00:00 UTC,3268.5481770314927,383333523376.4307,21723717067.76398
2021-08-16 00:00:00 UTC,3309.7549104132368,387075388591.617,24412292890.901497
2021-08-17 00:00:00 UTC,3153.583683763619,369733082268.3038,25922917846.046463
2021-08-18 00:00:00 UTC,3007.1440271712713,354390048289.18036,28303010380.704197
2021-08-19 00:00:00 UTC,3037.230251196439,357527359807.9584,23192419118.647858
2021-08-20 00:00:00 UTC,3144.8184367851927,360685430760.7975,20590444717.44903
2021-08-21 00:00:00 UTC,3276.9698366433354,383483277312.2806,22079051284.799744
